ID;Year;Month;Day;Date;Time;Time zone;State;State FIPS number;State Number;Magnitude;Injuries;Fatalities;Loss;Cropp loss;Starting Latitude;Starting Longitude;Ending Lattitude;Ending Longitude;Length ;Width;Number of States affected;State number;Tornado Segment number;1st County FIPS code;2nd County FIPS code;3rd County FIPS code;4th County FIPS code;Wind only
576313;2015;6;13;13/06/2015;01:00:00;3;WY;56;0;52;0;0;0;0;44.046;-104.469;44.046;-104.469;0;0;0;0;0;45;0;0;0;EG
578870;2015;6;13;13/06/2015;12:21:00;3;IL;17;0;52;0;0;0;0;39.75;-89.53;39.75;-89.53;0;0;0;0;0;167;0;0;0;EG
571692;2015;6;13;13/06/2015;12:35:00;3;MS;28;0;55;0;0;0.025;0;316.392;-894.301;316.392;-894.301;0;0;0;0;0;31;0;0;0;EG
587329;2015;6;13;13/06/2015;13:03:00;3;VA;51;0;50;0;0;0.02;0;37.3;-78.4;37.3;-78.4;0;0;0;0;0;147;0;0;0;EG
577142;2015;6;13;13/06/2015;13:45:00;3;FL;12;0;50;0;0;0.003;0;30.59;-85.94;30.59;-85.94;0;0;0;0;0;131;0;0;0;EG
571293;2015;6;13;13/06/2015;14:00:00;3;FL;12;0;56;0;0;0;0;30.07;-81.7;30.07;-81.7;0;0;0;0;0;19;0;0;0;EG
586941;2015;6;13;13/06/2015;14:18:00;3;AL;1;0;52;0;0;0.002;0;31.83;-88.1;31.83;-88.1;0;0;0;0;0;25;0;0;0;EG
572370;2015;6;13;13/06/2015;14:20:00;3;MO;29;0;52;0;0;0.005;0;37.13;-93.59;37.13;-93.59;0;0;0;0;0;77;0;0;0;EG
571694;2015;6;13;13/06/2015;14:25:00;3;MS;28;0;55;0;0;0.05;0;320.932;-903.299;320.932;-903.299;0;0;0;0;0;49;0;0;0;EG
585290;2015;6;13;13/06/2015;14:29:00;3;IL;17;0;61;0;0;0.005;0;41.38;-89.82;41.38;-89.82;0;0;0;0;0;11;0;0;0;EG
572371;2015;6;13;13/06/2015;14:30:00;3;MO;29;0;52;0;0;0;0;36.67;-93.22;36.67;-93.22;0;0;0;0;0;213;0;0;0;EG
572359;2015;6;13;13/06/2015;14:35:00;3;MO;29;0;52;0;0;0;0;37.26;-93.51;37.26;-93.51;0;0;0;0;0;77;0;0;0;EG
572360;2015;6;13;13/06/2015;14:39:00;3;MO;29;0;52;0;0;0;0;37.25;-93.44;37.25;-93.44;0;0;0;0;0;77;0;0;0;EG
572261;2015;6;13;13/06/2015;15:06:00;3;AL;1;0;50;0;0;0;0;31.11;-86.04;31.11;-86.04;0;0;0;0;0;61;0;0;0;EG
572262;2015;6;13;13/06/2015;15:11:00;3;AL;1;0;50;0;0;0;0;311.975;-860.697;311.975;-860.697;0;0;0;0;0;31;0;0;0;EG
573184;2015;6;13;13/06/2015;15:15:00;3;OH;39;0;55;0;0;0.016;0;40.8;-83.67;40.8;-83.67;0;0;0;0;0;65;0;0;0;EG
572263;2015;6;13;13/06/2015;15:20:00;3;AL;1;0;50;0;0;0;0;31.16;-85.91;31.16;-85.91;0;0;0;0;0;61;0;0;0;EG
577143;2015;6;13;13/06/2015;15:21:00;3;FL;12;0;52;0;0;0;0;29.63;-83.1;29.63;-83.1;0;0;0;0;0;29;0;0;0;MG
577144;2015;6;13;13/06/2015;15:24:00;3;FL;12;0;50;0;0;0;0;296.592;-831.189;296.592;-831.189;0;0;0;0;0;29;0;0;0;EG
577145;2015;6;13;13/06/2015;15:24:00;3;FL;12;0;50;0;0;0.003;0;296.399;-831.181;296.399;-831.181;0;0;0;0;0;29;0;0;0;EG
571108;2015;6;13;13/06/2015;15:30:00;3;VA;51;0;50;0;0;0.001;0;373.914;-791.914;373.914;-791.914;0;0;0;0;0;680;0;0;0;EG
588859;2015;6;13;13/06/2015;15:40:00;3;IN;18;0;50;0;0;0;0;407.848;-855.076;407.848;-855.076;0;0;0;0;0;69;0;0;0;EG
580525;2015;6;13;13/06/2015;15:48:00;3;NM;35;0;52;0;0;0;0;32.68;-104.52;32.68;-104.52;0;0;0;0;0;15;0;0;0;EG
572264;2015;6;13;13/06/2015;15:50:00;3;AL;1;0;50;0;0;0;0;31.33;-85.8;31.33;-85.8;0;0;0;0;0;31;0;0;0;EG
572265;2015;6;13;13/06/2015;15:50:00;3;AL;1;0;50;0;0;0;0;31.34;-85.79;31.34;-85.79;0;0;0;0;0;31;0;0;0;EG
572266;2015;6;13;13/06/2015;15:54:00;3;AL;1;0;50;0;0;0;0;313.301;-858.231;313.301;-858.231;0;0;0;0;0;31;0;0;0;EG
572267;2015;6;13;13/06/2015;15:54:00;3;AL;1;0;50;0;0;0;0;313.391;-858.099;313.391;-858.099;0;0;0;0;0;31;0;0;0;EG
589984;2015;6;13;13/06/2015;15:55:00;3;MO;29;0;56;0;0;0;0;388.426;-924.004;389.696;-921.801;0;0;0;0;0;19;0;0;0;EG
571107;2015;6;13;13/06/2015;16:00:00;3;VA;51;0;50;0;0;0.002;0;372.746;-791.126;372.746;-791.126;0;0;0;0;0;31;0;0;0;EG
572268;2015;6;13;13/06/2015;16:00:00;3;AL;1;0;50;0;0;0;0;315.491;-86.119;315.491;-86.119;0;0;0;0;0;31;0;0;0;EG
582695;2015;6;13;13/06/2015;16:00:00;3;IL;17;0;50;0;0;0;0;413.531;-891.163;413.531;-891.163;0;0;0;0;0;99;0;0;0;EG
586961;2015;6;13;13/06/2015;16:02:00;3;NV;32;0;50;0;0;0;0;393.811;-1.193.203;393.811;-1.193.203;0;0;0;0;0;19;0;0;0;MG
572296;2015;6;13;13/06/2015;16:05:00;3;NM;35;0;56;0;0;0;0;34.57;-104.09;34.57;-104.09;0;0;0;0;0;11;0;0;0;EG
588860;2015;6;13;13/06/2015;16:10:00;3;IN;18;0;50;0;0;0;0;40.99;-85.38;40.99;-85.38;0;0;0;0;0;69;0;0;0;EG
590175;2015;6;13;13/06/2015;16:15:00;3;TX;48;0;52;0;0;0;0;33.05;-99.6;33.05;-99.6;0;0;0;0;0;207;0;0;0;EG
580534;2015;6;13;13/06/2015;16:15:00;3;NM;35;0;53;0;0;0;0;32.83;-104.4;32.83;-104.4;0;0;0;0;0;15;0;0;0;MG
572300;2015;6;13;13/06/2015;16:32:00;3;NM;35;0;52;0;0;0;0;33.95;-103.65;33.95;-103.65;0;0;0;0;0;41;0;0;0;EG
588865;2015;6;13;13/06/2015;16:35:00;3;IN;18;0;50;0;0;0;0;41.02;-85.14;41.02;-85.14;0;0;0;0;0;3;0;0;0;EG
588866;2015;6;13;13/06/2015;16:40:00;3;IN;18;0;50;0;0;0;0;41.02;-85.16;41.02;-85.16;0;0;0;0;0;3;0;0;0;EG
588869;2015;6;13;13/06/2015;16:42:00;3;IN;18;0;50;0;0;0;0;41.07;-85.07;41.07;-85.07;0;0;0;0;0;3;0;0;0;EG
572304;2015;6;13;13/06/2015;16:45:00;3;NM;35;0;51;0;0;0;0;33.5;-106.18;33.5;-106.18;0;0;0;0;0;27;0;0;0;MG
583114;2015;6;13;13/06/2015;16:45:00;3;MI;26;0;52;0;0;0.025;0;42.38;-85.46;42.38;-85.46;0;0;0;0;0;77;0;0;0;EG
580538;2015;6;13;13/06/2015;16:48:00;3;NM;35;0;52;0;0;0.0062;0;324.366;-1.042.775;324.366;-1.042.775;0;0;0;0;0;15;0;0;0;EG
583115;2015;6;13;13/06/2015;17:03:00;3;MI;26;0;52;0;0;0.015;0;42.41;-85.45;42.41;-85.45;0;0;0;0;0;77;0;0;0;EG
572303;2015;6;13;13/06/2015;17:05:00;3;NM;35;0;52;0;0;0;0;33.62;-106.6;33.62;-106.6;0;0;0;0;0;53;0;0;0;MG
586831;2015;6;13;13/06/2015;17:15:00;3;OH;39;0;50;0;0;0.006;0;39.96;-83.5;39.96;-83.5;0;0;0;0;0;97;0;0;0;EG
572301;2015;6;13;13/06/2015;17:15:00;3;NM;35;0;52;0;0;0;0;33.84;-103.75;33.84;-103.75;0;0;0;0;0;41;0;0;0;EG
577146;2015;6;13;13/06/2015;17:23:00;3;FL;12;0;50;0;0;0.005;0;30.24;-83.62;30.24;-83.62;0;0;0;0;0;123;0;0;0;EG
577147;2015;6;13;13/06/2015;17:44:00;3;FL;12;0;50;0;0;0;0;304.393;-834.399;304.393;-834.399;0;0;0;0;0;79;0;0;0;EG
585185;2015;6;13;13/06/2015;17:50:00;3;TX;48;0;50;0;0;0;0;29.2;-98.12;29.2;-98.12;0;0;0;0;0;493;0;0;0;EG
577148;2015;6;13;13/06/2015;18:02:00;3;FL;12;0;50;0;0;0;0;30.52;-834.223;30.52;-834.223;0;0;0;0;0;79;0;0;0;EG
577149;2015;6;13;13/06/2015;18:11:00;3;FL;12;0;50;0;0;0;0;30.57;-83.36;30.57;-83.36;0;0;0;0;0;79;0;0;0;EG
577150;2015;6;13;13/06/2015;18:13:00;3;FL;12;0;50;0;0;0;0;305.968;-834.267;305.968;-834.267;0;0;0;0;0;79;0;0;0;EG
571145;2015;6;13;13/06/2015;18:15:00;3;TX;48;0;51;0;0;0;0;34.2;-102.74;34.2;-102.74;0;0;0;0;0;17;0;0;0;MG
590695;2015;6;13;13/06/2015;18:20:00;3;OH;39;0;50;0;0;0;0;41.45;-84.3;41.45;-84.3;0;0;0;0;0;69;0;0;0;EG
571570;2015;6;13;13/06/2015;18:20:00;3;TX;48;0;79;0;0;0;0;330.088;-1.029.616;330.088;-1.029.616;0;0;0;0;0;501;0;0;0;MG
578871;2015;6;13;13/06/2015;18:26:00;3;IL;17;0;52;0;0;0;0;39.73;-89.77;39.73;-89.77;0;0;0;0;0;167;0;0;0;EG
588008;2015;6;13;13/06/2015;18:30:00;3;TX;48;0;52;0;0;0.0005;0;32.7;-970.431;32.7;-970.431;0;0;0;0;0;113;0;0;0;EG
578872;2015;6;13;13/06/2015;18:33:00;3;IL;17;0;52;0;0;0;0;397.864;-89.725;397.864;-89.725;0;0;0;0;0;167;0;0;0;EG
589986;2015;6;13;13/06/2015;18:40:00;3;IL;17;0;52;0;0;0;0;394.446;-907.873;394.446;-907.873;0;0;0;0;0;149;0;0;0;MG
580519;2015;6;13;13/06/2015;18:50:00;3;TX;48;0;64;0;0;0;0;329.198;-1.025.622;329.198;-1.025.622;0;0;0;0;0;165;0;0;0;MG
580521;2015;6;13;13/06/2015;18:50:00;3;TX;48;0;64;0;0;0.008;0;329.198;-1.025.622;329.198;-1.025.622;0;0;0;0;0;165;0;0;0;MG
578873;2015;6;13;13/06/2015;19:25:00;3;IL;17;0;52;0;0;0;0;40.12;-89.37;40.12;-89.37;0;0;0;0;0;107;0;0;0;EG
583116;2015;6;13;13/06/2015;19:38:00;3;MI;26;0;52;0;0;0.02;0;42.2;-85.13;42.2;-85.13;0;0;0;0;0;25;0;0;0;EG
578874;2015;6;13;13/06/2015;19:40:00;3;IL;17;0;52;0;0;0;0;401.603;-89.327;401.603;-89.327;0;0;0;0;0;107;0;0;0;EG
578875;2015;6;13;13/06/2015;19:40:00;3;IL;17;0;52;0;0;0;0;401.611;-893.108;401.611;-893.108;0;0;0;0;0;107;0;0;0;EG
589987;2015;6;13;13/06/2015;19:40:00;3;IL;17;0;52;0;0;0;0;392.953;-904.189;393.059;-90.401;0;0;0;0;0;61;0;0;0;EG
571146;2015;6;13;13/06/2015;19:55:00;3;TX;48;0;56;0;0;0;0;32.98;-101.83;32.98;-101.83;0;0;0;0;0;305;0;0;0;MG
571668;2015;6;13;13/06/2015;19:55:00;3;TX;48;0;56;0;0;0.025;0;331.642;-1.018.065;331.642;-1.017.965;0;0;0;0;0;305;0;0;0;EG
580522;2015;6;13;13/06/2015;21:15:00;3;TX;48;0;63;0;0;0;0;32.72;-1.008.484;32.72;-1.008.484;0;0;0;0;0;415;0;0;0;MG
576307;2015;6;13;13/06/2015;23:34:00;3;WY;56;0;59;0;0;0;0;44.986;-105.191;44.986;-105.191;0;0;0;0;0;5;0;0;0;MG
576315;2015;6;14;14/06/2015;03:00:00;3;SD;46;0;56;0;0;0;0;450.102;-1.028.655;450.102;-1.028.655;0;0;0;0;0;93;0;0;0;MG
576317;2015;6;14;14/06/2015;03:49:00;3;SD;46;0;55;0;0;0;0;45.03;-102.02;45.03;-102.02;0;0;0;0;0;93;0;0;0;MG
576318;2015;6;14;14/06/2015;04:20:00;3;SD;46;0;56;0;0;0;0;445.295;-1.019.287;445.295;-1.019.287;0;0;0;0;0;137;0;0;0;MG
588011;2015;6;14;14/06/2015;04:50:00;3;SD;46;0;52;0;0;0;0;45.02;-101.32;45.02;-101.32;0;0;0;0;0;41;0;0;0;EG
588012;2015;6;14;14/06/2015;05:00:00;3;SD;46;0;50;0;0;0;0;44.67;-101.14;44.67;-101.14;0;0;0;0;0;117;0;0;0;MG
588021;2015;6;14;14/06/2015;05:00:00;3;SD;46;0;50;0;0;0;0;446.738;-1.011.311;446.738;-1.011.311;0;0;0;0;0;117;0;0;0;MG
576319;2015;6;14;14/06/2015;05:00:00;3;SD;46;0;52;0;0;0;0;45.05;-101.6;45.05;-101.6;0;0;0;0;0;137;0;0;0;EG
576323;2015;6;14;14/06/2015;05:00:00;3;SD;46;0;52;0;0;0;0;44.517;-102.215;44.517;-102.215;0;0;0;0;0;93;0;0;0;EG
588013;2015;6;14;14/06/2015;05:05:00;3;SD;46;0;50;0;0;0;0;45.09;-101.2;45.09;-101.2;0;0;0;0;0;41;0;0;0;EG
576332;2015;6;14;14/06/2015;05:15:00;3;SD;46;0;61;0;0;0;0;44.7;-101.23;44.7;-101.23;0;0;0;0;0;137;0;0;0;EG
588010;2015;6;14;14/06/2015;05:45:00;3;SD;46;0;52;0;0;0;0;44.37;-100.32;44.37;-100.32;0;0;0;0;0;65;0;0;0;EG
588014;2015;6;14;14/06/2015;06:00:00;3;SD;46;0;56;0;0;0;0;45.01;-100.29;45.01;-100.29;0;0;0;0;0;107;0;0;0;MG
576338;2015;6;14;14/06/2015;06:30:00;3;SD;46;0;52;0;0;0;0;43.46;-101.99;43.46;-101.99;0;0;0;0;0;71;0;0;0;EG
588015;2015;6;14;14/06/2015;06:50:00;3;SD;46;0;54;0;0;0;0;45.21;-99.61;45.21;-99.61;0;0;0;0;0;107;0;0;0;MG
588017;2015;6;14;14/06/2015;08:30:00;3;SD;46;0;68;0;0;0;0;45.21;-99.61;45.21;-99.61;0;0;0;0;0;107;0;0;0;MG
571524;2015;6;14;14/06/2015;12:25:00;3;MN;27;0;52;0;0;0;0;46.56;-94.93;46.56;-94.93;0;0;0;0;0;159;0;0;0;EG
571918;2015;6;14;14/06/2015;13:03:00;3;VA;51;0;50;0;0;0.0005;0;373.889;-797.405;373.889;-797.405;0;0;0;0;0;19;0;0;0;EG
571919;2015;6;14;14/06/2015;13:08:00;3;VA;51;0;50;0;0;0.0005;0;373.626;-796.833;373.626;-796.833;0;0;0;0;0;19;0;0;0;EG
571920;2015;6;14;14/06/2015;13:11:00;3;VA;51;0;50;0;0;0.0005;0;373.512;-796.014;373.512;-796.014;0;0;0;0;0;19;0;0;0;EG
572437;2015;6;14;14/06/2015;14:40:00;3;NM;35;0;50;0;0;0;0;33.32;-104.5;33.32;-104.5;0;0;0;0;0;5;0;0;0;MG
594502;2015;6;14;14/06/2015;15:20:00;3;IL;17;0;56;0;0;0;0;388.672;-888.512;388.685;-888.498;0;0;0;0;0;51;0;0;0;EG
580935;2015;6;14;14/06/2015;15:32:00;3;VA;51;0;52;0;0;0.001;0;388.994;-770.801;388.994;-770.801;0;0;0;0;0;13;0;0;0;EG
580933;2015;6;14;14/06/2015;15:33:00;3;DC;11;0;52;0;0;0.001;0;389.126;-770.727;389.126;-770.727;0;0;0;0;0;1;0;0;0;EG
580934;2015;6;14;14/06/2015;15:35:00;3;VA;51;0;52;0;0;0.001;0;388.643;-770.803;388.643;-770.803;0;0;0;0;0;13;0;0;0;EG
580938;2015;6;14;14/06/2015;15:40:00;3;MD;24;0;52;0;0;0.001;0;39.123;-770.909;39.123;-770.909;0;0;0;0;0;31;0;0;0;EG
573751;2015;6;14;14/06/2015;15:43:00;3;PA;42;0;50;0;0;0.0005;0;40.29;-76.84;40.29;-76.84;0;0;0;0;0;43;0;0;0;EG
590460;2015;6;14;14/06/2015;15:45:00;3;OH;39;0;50;0;0;0.004;0;40.75;-81.18;407.298;-811.052;0;0;0;0;0;151;0;0;0;EG
573752;2015;6;14;14/06/2015;15:46:00;3;PA;42;0;50;0;0;0.0005;0;40.3;-76.81;40.3;-76.81;0;0;0;0;0;43;0;0;0;EG
580823;2015;6;14;14/06/2015;15:52:00;3;NM;35;0;52;0;0;0;0;32.63;-1.044.216;32.63;-1.044.216;0;0;0;0;0;15;0;0;0;EG
573753;2015;6;14;14/06/2015;16:03:00;3;PA;42;0;50;0;0;0.0005;0;40.34;-76.52;40.34;-76.52;0;0;0;0;0;75;0;0;0;EG
573755;2015;6;14;14/06/2015;16:05:00;3;PA;42;0;50;0;0;0.001;0;40.86;-76.73;40.86;-76.73;0;0;0;0;0;97;0;0;0;EG
573756;2015;6;14;14/06/2015;16:11:00;3;PA;42;0;50;0;0;0.0005;0;40.87;-76.67;40.87;-76.67;0;0;0;0;0;97;0;0;0;EG
573758;2015;6;14;14/06/2015;16:21:00;3;PA;42;0;50;0;0;0.0005;0;40.61;-76.72;40.61;-76.72;0;0;0;0;0;43;0;0;0;EG
590463;2015;6;14;14/06/2015;16:24:00;3;OH;39;0;50;0;0;0.025;0;41.93;-80.57;41.93;-80.57;0;0;0;0;0;7;0;0;0;EG
591736;2015;6;14;14/06/2015;16:45:00;3;TX;48;0;63;0;0;0;0;34.83;-102.43;34.83;-102.43;0;0;0;0;0;117;0;0;0;MG
590498;2015;6;14;14/06/2015;16:53:00;3;PA;42;0;50;0;0;0.003;0;41.92;-80.18;41.92;-80.18;0;0;0;0;0;49;0;0;0;EG
571629;2015;6;14;14/06/2015;17:03:00;3;NE;31;0;50;0;0;0;0;41.19;-100.74;41.19;-100.74;0;0;0;0;0;111;0;0;0;MG
591726;2015;6;14;14/06/2015;17:06:00;3;TX;48;0;55;0;0;0;0;35.66;-101.4;35.66;-101.4;0;0;0;0;0;233;0;0;0;EG
585251;2015;6;14;14/06/2015;17:12:00;3;PA;42;0;50;0;0;0;0;40.95;-79.74;40.95;-79.74;0;0;0;0;0;19;0;0;0;EG
590500;2015;6;14;14/06/2015;17:12:00;3;PA;42;0;50;0;0;0.005;0;41.9;-79.84;41.9;-79.84;0;0;0;0;0;49;0;0;0;EG
590475;2015;6;14;14/06/2015;17:17:00;3;OH;39;0;50;0;0;0.012;0;41.43;-81.33;413.885;-812.821;0;0;0;0;0;55;0;0;0;EG
590501;2015;6;14;14/06/2015;17:24:00;3;PA;42;0;50;0;0;0.005;0;41.55;-80.05;41.55;-80.05;0;0;0;0;0;39;0;0;0;EG
571628;2015;6;14;14/06/2015;17:31:00;3;NE;31;0;52;0;0;0;0;41.13;-100.77;41.13;-100.77;0;0;0;0;0;111;0;0;0;EG
591728;2015;6;14;14/06/2015;17:31:00;3;TX;48;0;70;0;0;0;0;35.19;-102.06;35.19;-102.06;0;0;0;0;0;375;0;0;0;EG
591737;2015;6;14;14/06/2015;17:33:00;3;TX;48;0;81;0;0;0;0;35.19;-102.01;35.19;-102.01;0;0;0;0;0;375;0;0;0;MG
585237;2015;6;14;14/06/2015;17:35:00;3;PA;42;0;50;0;0;0.005;0;40.91;-79.54;40.91;-79.54;0;0;0;0;0;5;0;0;0;EG
584023;2015;6;14;14/06/2015;17:35:00;3;MO;29;0;56;0;0;0;0;38.5;-93.59;38.5;-93.59;0;0;0;0;0;83;0;0;0;EG
591738;2015;6;14;14/06/2015;17:35:00;3;TX;48;0;67;0;0;0;0;35.19;-102.05;35.19;-102.05;0;0;0;0;0;375;0;0;0;MG
580013;2015;6;14;14/06/2015;17:38:00;3;KS;20;0;61;0;0;0;0;384.754;-972.246;384.754;-972.246;0;0;0;0;0;115;0;0;0;EG
591739;2015;6;14;14/06/2015;17:42:00;3;TX;48;0;53;0;0;0;0;35.24;-101.91;35.24;-101.91;0;0;0;0;0;375;0;0;0;MG
591740;2015;6;14;14/06/2015;17:43:00;3;TX;48;0;56;0;0;0;0;35.18;-101.94;35.18;-101.94;0;0;0;0;0;381;0;0;0;EG
585238;2015;6;14;14/06/2015;17:50:00;3;PA;42;0;50;0;0;0.005;0;40.83;-79.52;40.83;-79.52;0;0;0;0;0;5;0;0;0;EG
585239;2015;6;14;14/06/2015;17:55:00;3;PA;42;0;50;0;0;0.005;0;40.8;-79.53;40.8;-79.53;0;0;0;0;0;5;0;0;0;EG
585250;2015;6;14;14/06/2015;17:55:00;3;PA;42;0;50;0;0;0.025;0;41.01;-79.9;41.01;-79.9;0;0;0;0;0;19;0;0;0;EG
585826;2015;6;14;14/06/2015;17:55:00;3;PA;42;0;52;0;0;0.001;0;403.145;-753.529;403.145;-753.529;0;0;0;0;0;91;0;0;0;EG
591729;2015;6;14;14/06/2015;17:55:00;3;TX;48;0;55;0;0;0;0;35.24;-101.84;35.24;-101.84;0;0;0;0;0;375;0;0;0;EG
591730;2015;6;14;14/06/2015;17:56:00;3;TX;48;0;55;0;0;0;0;35.29;-101.82;35.29;-101.82;0;0;0;0;0;375;0;0;0;EG
591731;2015;6;14;14/06/2015;17:56:00;3;TX;48;0;60;0;0;0;0;35.3;-101.82;35.3;-101.82;0;0;0;0;0;375;0;0;0;EG
591732;2015;6;14;14/06/2015;17:57:00;3;TX;48;0;60;0;0;0;0;35.3;-101.82;35.3;-101.82;0;0;0;0;0;375;0;0;0;EG
591734;2015;6;14;14/06/2015;17:58:00;3;TX;48;0;65;0;0;0;0;352.088;-1.018.214;352.088;-1.018.214;0;0;0;0;0;375;0;0;0;EG
591742;2015;6;14;14/06/2015;18:05:00;3;TX;48;0;60;0;0;0;0;35.34;-101.81;35.34;-101.81;0;0;0;0;0;375;0;0;0;MG
590494;2015;6;14;14/06/2015;18:12:00;3;OH;39;0;50;0;0;0.006;0;40.92;-81.02;40.92;-81.02;0;0;0;0;0;99;0;0;0;EG
585253;2015;6;14;14/06/2015;18:20:00;3;PA;42;0;50;0;0;0;0;40.52;-79.57;40.52;-79.57;0;0;0;0;0;129;0;0;0;EG
585255;2015;6;14;14/06/2015;18:20:00;3;PA;42;0;50;0;0;0;0;40.55;-79.61;40.55;-79.61;0;0;0;0;0;129;0;0;0;EG
585273;2015;6;14;14/06/2015;18:34:00;3;OH;39;0;50;0;0;0.005;0;40.76;-80.94;40.76;-80.94;0;0;0;0;0;29;0;0;0;EG
585240;2015;6;14;14/06/2015;19:00:00;3;PA;42;0;50;0;0;0.01;0;40.76;-80.38;40.76;-80.38;0;0;0;0;0;7;0;0;0;EG
585246;2015;6;14;14/06/2015;19:00:00;3;PA;42;0;50;0;0;0.002;0;40.79;-80.41;40.79;-80.41;0;0;0;0;0;7;0;0;0;EG
580939;2015;6;14;14/06/2015;19:02:00;3;MD;24;0;52;0;0;0.001;0;38.26;-76.45;38.26;-76.45;0;0;0;0;0;37;0;0;0;EG
585241;2015;6;14;14/06/2015;19:05:00;3;PA;42;0;50;0;0;0.005;0;40.76;-80.32;40.76;-80.32;0;0;0;0;0;7;0;0;0;EG
585242;2015;6;14;14/06/2015;19:10:00;3;PA;42;0;50;0;0;0;0;40.74;-80.31;40.74;-80.31;0;0;0;0;0;7;0;0;0;EG
585249;2015;6;14;14/06/2015;19:16:00;3;PA;42;0;50;0;0;0.002;0;40.28;-79.85;40.28;-79.85;0;0;0;0;0;3;0;0;0;EG
591746;2015;6;14;14/06/2015;19:28:00;3;TX;48;0;74;0;0;0;0;349.313;-102.81;349.313;-102.81;0;0;0;0;0;117;0;0;0;MG
585248;2015;6;14;14/06/2015;19:30:00;3;PA;42;0;50;0;0;0.002;0;40.61;-79.78;40.61;-79.78;0;0;0;0;0;3;0;0;0;EG
585264;2015;6;14;14/06/2015;19:47:00;3;PA;42;0;50;0;0;0.005;0;40.33;-79.3;40.33;-79.3;0;0;0;0;0;129;0;0;0;EG
585265;2015;6;14;14/06/2015;19:48:00;3;PA;42;0;50;0;0;0.005;0;40.33;-79.7;40.33;-79.7;0;0;0;0;0;129;0;0;0;EG
585266;2015;6;14;14/06/2015;19:53:00;3;PA;42;0;50;0;0;0.01;0;40.31;-79.54;40.31;-79.54;0;0;0;0;0;129;0;0;0;EG
585247;2015;6;14;14/06/2015;20:15:00;3;PA;42;0;50;0;0;0;0;40.41;-80.03;40.41;-80.03;0;0;0;0;0;3;0;0;0;EG
585262;2015;6;14;14/06/2015;20:15:00;3;PA;42;0;50;0;0;0.005;0;40.29;-80.25;40.29;-80.25;0;0;0;0;0;125;0;0;0;EG
590503;2015;6;14;14/06/2015;20:20:00;3;OH;39;0;50;0;0;0.012;0;407.858;-824.428;407.858;-824.428;0;0;0;0;0;139;0;0;0;EG
585263;2015;6;14;14/06/2015;20:30:00;3;PA;42;0;50;0;0;0.005;0;40.03;-80.12;40.03;-80.12;0;0;0;0;0;125;0;0;0;EG
585252;2015;6;14;14/06/2015;20:56:00;3;PA;42;0;50;0;0;0;0;39.87;-79.88;39.87;-79.88;0;0;0;0;0;51;0;0;0;EG
580941;2015;6;15;15/06/2015;00:02:00;3;MD;24;0;52;0;0;0.001;0;39.59;-77.43;39.59;-77.43;0;0;0;0;0;21;0;0;0;EG
593442;2015;6;15;15/06/2015;14:03:00;3;OH;39;0;60;0;0;0;0;41.27;-84.77;41.27;-84.77;0;0;0;0;0;39;0;0;0;EG
593443;2015;6;15;15/06/2015;14:20:00;3;OH;39;0;57;0;0;0;0;41.09;-84.38;41.09;-84.38;0;0;0;0;0;125;0;0;0;EG
585998;2015;6;15;15/06/2015;14:51:00;3;WY;56;0;50;0;0;0;0;41.76;-106.84;41.76;-106.84;0;0;0;0;0;7;0;0;0;MG
588477;2015;6;15;15/06/2015;16:18:00;3;IL;17;0;70;0;0;0.05;0;415.482;-891.329;41.538;-891.134;0;0;0;0;0;99;0;0;0;EG
580946;2015;6;15;15/06/2015;16:25:00;3;VA;51;0;52;0;0;0.001;0;383.977;-773.587;383.977;-773.587;0;0;0;0;0;179;0;0;0;EG
580945;2015;6;15;15/06/2015;16:39:00;3;VA;51;0;52;0;0;0.001;0;382.767;-772.749;382.767;-772.749;0;0;0;0;0;99;0;0;0;EG
580943;2015;6;15;15/06/2015;16:43:00;3;MD;24;0;52;0;0;0.002;0;383.787;-772.146;383.787;-772.146;0;0;0;0;0;17;0;0;0;EG
580947;2015;6;15;15/06/2015;17:12:00;3;VA;51;0;52;0;0;0.001;0;38.185;-770.623;38.185;-770.623;0;0;0;0;0;99;0;0;0;EG
594521;2015;6;15;15/06/2015;17:17:00;3;IL;17;0;56;0;0;0;0;392.163;-894.019;392.163;-894.019;0;0;0;0;0;135;0;0;0;EG
580944;2015;6;15;15/06/2015;17:56:00;3;MD;24;0;52;0;0;0.001;0;382.839;-764.813;382.839;-764.813;0;0;0;0;0;37;0;0;0;EG
578878;2015;6;15;15/06/2015;18:35:00;3;IL;17;0;52;0;0;0.007;0;40.74;-89.61;40.74;-89.61;0;0;0;0;0;143;0;0;0;EG
591958;2015;6;15;15/06/2015;19:00:00;3;UT;49;0;59;0;0;0;0;40.75;-112.13;40.75;-112.13;0;0;0;0;0;35;0;0;0;MG
588552;2015;6;15;15/06/2015;19:15:00;3;ID;16;0;61;0;0;0.008;0;42.43;-112.12;42.43;-112.12;0;0;0;0;0;5;0;0;0;EG
587330;2015;6;15;15/06/2015;19:35:00;3;VA;51;0;50;0;0;0.002;0;37.71;-75.74;37.71;-75.74;0;0;0;0;0;1;0;0;0;EG
591959;2015;6;15;15/06/2015;19:45:00;3;UT;49;0;60;0;0;0;0;40.28;-113.7;40.28;-113.7;0;0;0;0;0;45;0;0;0;MG
